2025-11-27 14:50:13,472 - mock_server - DEBUG - base_module.py:25 - BaseModule initialized with step=0.5
2025-11-27 14:50:13,473 - mock_server - INFO - cylindrical_tank.py:60 - CylindricalTank initialized: height=2.0, radius=0.5, initial_level=0.0
2025-11-27 14:50:13,473 - mock_server - DEBUG - base_module.py:25 - BaseModule initialized with step=0.5
2025-11-27 14:50:13,473 - mock_server - INFO - valve.py:60 - Valve initialized: range=[0.0, 100.0], full_travel_time=5.0s
2025-11-27 14:50:13,473 - mock_server - DEBUG - base_algorithm.py:38 - BaseAlgorithm 'PID' initialized
2025-11-27 14:50:13,473 - mock_server - INFO - pid.py:98 - PID 'PID' initialized: kp=12.0, ti=30.0s, td=0.15s, output_range=[0.0, 100.0], sample_time=0.5s
2025-11-27 14:50:13,604 - mock_server - INFO - clock.py:33 - Clock initialized with cycle_time=0.5s
2025-11-27 14:50:13,604 - mock_server - INFO - clock.py:40 - Clock started
2025-11-27 14:50:13,604 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=0.0000, sv=0.0000, error=0.0000, mv=0.0000
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6630, sv=1.5000, error=-0.1630, mv=0.3955
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.3955, level=1.6598, inlet_flow=0.000712, outlet_flow=0.005712
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6598, sv=1.5000, error=-0.1598, mv=0.4017
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4017, level=1.6567, inlet_flow=0.000723, outlet_flow=0.005707
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6567, sv=1.5000, error=-0.1567, mv=0.4084
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4084, level=1.6535, inlet_flow=0.000735, outlet_flow=0.005701
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6535, sv=1.5000, error=-0.1535, mv=0.4156
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4156, level=1.6504, inlet_flow=0.000748, outlet_flow=0.005696
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6504, sv=1.5000, error=-0.1504, mv=0.4233
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4233, level=1.6472, inlet_flow=0.000762, outlet_flow=0.005690
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6472, sv=1.5000, error=-0.1472, mv=0.4314
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4314, level=1.6441, inlet_flow=0.000777, outlet_flow=0.005685
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6441, sv=1.5000, error=-0.1441, mv=0.4401
2025-11-27 14:52:05,942 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4401, level=1.6410, inlet_flow=0.000792, outlet_flow=0.005680
2025-11-27 14:52:05,942 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6410, sv=1.5000, error=-0.1410, mv=0.4492
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4492, level=1.6379, inlet_flow=0.000808, outlet_flow=0.005674
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6379, sv=1.5000, error=-0.1379, mv=0.4587
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4587, level=1.6348, inlet_flow=0.000826, outlet_flow=0.005669
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6348, sv=1.5000, error=-0.1348, mv=0.4687
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4687, level=1.6317, inlet_flow=0.000844, outlet_flow=0.005663
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6317, sv=1.5000, error=-0.1317, mv=0.4791
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4791, current_opening=0.4791, change=0.010420
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4791, level=1.6287, inlet_flow=0.000862, outlet_flow=0.005658
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6287, sv=1.5000, error=-0.1287, mv=0.4900
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.4900, current_opening=0.4900, change=0.010845
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.4900, level=1.6256, inlet_flow=0.000882, outlet_flow=0.005653
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6256, sv=1.5000, error=-0.1256, mv=0.5012
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5012, current_opening=0.5012, change=0.011262
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5012, level=1.6226, inlet_flow=0.000902, outlet_flow=0.005648
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6226, sv=1.5000, error=-0.1226, mv=0.5129
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5129, current_opening=0.5129, change=0.011669
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5129, level=1.6196, inlet_flow=0.000923, outlet_flow=0.005642
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6196, sv=1.5000, error=-0.1196, mv=0.5250
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5250, current_opening=0.5250, change=0.012068
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5250, level=1.6166, inlet_flow=0.000945, outlet_flow=0.005637
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6166, sv=1.5000, error=-0.1166, mv=0.5374
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5374, current_opening=0.5374, change=0.012458
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5374, level=1.6137, inlet_flow=0.000967, outlet_flow=0.005632
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6137, sv=1.5000, error=-0.1137, mv=0.5503
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5503, current_opening=0.5503, change=0.012839
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5503, level=1.6107, inlet_flow=0.000990, outlet_flow=0.005627
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6107, sv=1.5000, error=-0.1107, mv=0.5635
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5635, current_opening=0.5635, change=0.013212
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5635, level=1.6078, inlet_flow=0.001014, outlet_flow=0.005622
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6078, sv=1.5000, error=-0.1078, mv=0.5770
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5770, current_opening=0.5770, change=0.013576
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5770, level=1.6049, inlet_flow=0.001039, outlet_flow=0.005616
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6049, sv=1.5000, error=-0.1049, mv=0.5910
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.5910, current_opening=0.5910, change=0.013931
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.5910, level=1.6020, inlet_flow=0.001064, outlet_flow=0.005611
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.6020, sv=1.5000, error=-0.1020, mv=0.6052
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6052, current_opening=0.6052, change=0.014279
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6052, level=1.5991, inlet_flow=0.001089, outlet_flow=0.005606
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5991, sv=1.5000, error=-0.0991, mv=0.6199
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6199, current_opening=0.6199, change=0.014617
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6199, level=1.5962, inlet_flow=0.001116, outlet_flow=0.005601
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5962, sv=1.5000, error=-0.0962, mv=0.6348
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6348, current_opening=0.6348, change=0.014948
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6348, level=1.5934, inlet_flow=0.001143, outlet_flow=0.005596
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5934, sv=1.5000, error=-0.0934, mv=0.6501
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6501, current_opening=0.6501, change=0.015270
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6501, level=1.5906, inlet_flow=0.001170, outlet_flow=0.005591
2025-11-27 14:52:05,943 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5906, sv=1.5000, error=-0.0906, mv=0.6657
2025-11-27 14:52:05,943 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6657, current_opening=0.6657, change=0.015583
2025-11-27 14:52:05,943 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6657, level=1.5878, inlet_flow=0.001198, outlet_flow=0.005586
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5878, sv=1.5000, error=-0.0878, mv=0.6816
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6816, current_opening=0.6816, change=0.015889
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6816, level=1.5850, inlet_flow=0.001227, outlet_flow=0.005581
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5850, sv=1.5000, error=-0.0850, mv=0.6977
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.6977, current_opening=0.6977, change=0.016186
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.6977, level=1.5823, inlet_flow=0.001256, outlet_flow=0.005577
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5823, sv=1.5000, error=-0.0823, mv=0.7142
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7142, current_opening=0.7142, change=0.016475
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7142, level=1.5795, inlet_flow=0.001286, outlet_flow=0.005572
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5795, sv=1.5000, error=-0.0795, mv=0.7310
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7310, current_opening=0.7310, change=0.016756
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7310, level=1.5768, inlet_flow=0.001316, outlet_flow=0.005567
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5768, sv=1.5000, error=-0.0768, mv=0.7480
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7480, current_opening=0.7480, change=0.017029
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7480, level=1.5742, inlet_flow=0.001346, outlet_flow=0.005562
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5742, sv=1.5000, error=-0.0742, mv=0.7653
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7653, current_opening=0.7653, change=0.017294
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7653, level=1.5715, inlet_flow=0.001378, outlet_flow=0.005557
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5715, sv=1.5000, error=-0.0715, mv=0.7828
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.7828, current_opening=0.7828, change=0.017552
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.7828, level=1.5689, inlet_flow=0.001409, outlet_flow=0.005553
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5689, sv=1.5000, error=-0.0689, mv=0.8006
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8006, current_opening=0.8006, change=0.017801
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8006, level=1.5662, inlet_flow=0.001441, outlet_flow=0.005548
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5662, sv=1.5000, error=-0.0662, mv=0.8187
2025-11-27 14:52:05,944 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8187, current_opening=0.8187, change=0.018043
2025-11-27 14:52:05,944 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8187, level=1.5636, inlet_flow=0.001474, outlet_flow=0.005543
2025-11-27 14:52:05,944 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5636, sv=1.5000, error=-0.0636, mv=0.8370
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8370, current_opening=0.8370, change=0.018276
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8370, level=1.5611, inlet_flow=0.001507, outlet_flow=0.005539
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5611, sv=1.5000, error=-0.0611, mv=0.8555
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8555, current_opening=0.8555, change=0.018503
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8555, level=1.5585, inlet_flow=0.001540, outlet_flow=0.005534
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5585, sv=1.5000, error=-0.0585, mv=0.8742
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8742, current_opening=0.8742, change=0.018721
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8742, level=1.5560, inlet_flow=0.001574, outlet_flow=0.005530
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5560, sv=1.5000, error=-0.0560, mv=0.8931
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.8931, current_opening=0.8931, change=0.018932
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.8931, level=1.5535, inlet_flow=0.001608, outlet_flow=0.005525
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5535, sv=1.5000, error=-0.0535, mv=0.9123
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9123, current_opening=0.9123, change=0.019136
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9123, level=1.5511, inlet_flow=0.001642, outlet_flow=0.005521
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5511, sv=1.5000, error=-0.0511, mv=0.9316
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9316, current_opening=0.9316, change=0.019332
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9316, level=1.5486, inlet_flow=0.001677, outlet_flow=0.005516
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5486, sv=1.5000, error=-0.0486, mv=0.9511
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9511, current_opening=0.9511, change=0.019521
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9511, level=1.5462, inlet_flow=0.001712, outlet_flow=0.005512
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5462, sv=1.5000, error=-0.0462, mv=0.9708
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9708, current_opening=0.9708, change=0.019702
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9708, level=1.5438, inlet_flow=0.001747, outlet_flow=0.005508
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5438, sv=1.5000, error=-0.0438, mv=0.9907
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=0.9907, current_opening=0.9907, change=0.019876
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=0.9907, level=1.5414, inlet_flow=0.001783, outlet_flow=0.005504
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5414, sv=1.5000, error=-0.0414, mv=1.0107
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0107, current_opening=1.0107, change=0.020044
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0107, level=1.5391, inlet_flow=0.001819, outlet_flow=0.005499
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5391, sv=1.5000, error=-0.0391, mv=1.0309
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0309, current_opening=1.0309, change=0.020204
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0309, level=1.5368, inlet_flow=0.001856, outlet_flow=0.005495
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5368, sv=1.5000, error=-0.0368, mv=1.0513
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0513, current_opening=1.0513, change=0.020357
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0513, level=1.5345, inlet_flow=0.001892, outlet_flow=0.005491
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5345, sv=1.5000, error=-0.0345, mv=1.0718
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0718, current_opening=1.0718, change=0.020503
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0718, level=1.5322, inlet_flow=0.001929, outlet_flow=0.005487
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5322, sv=1.5000, error=-0.0322, mv=1.0924
2025-11-27 14:52:05,945 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.0924, current_opening=1.0924, change=0.020642
2025-11-27 14:52:05,945 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.0924, level=1.5300, inlet_flow=0.001966, outlet_flow=0.005483
2025-11-27 14:52:05,945 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5300, sv=1.5000, error=-0.0300, mv=1.1132
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1132, current_opening=1.1132, change=0.020775
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1132, level=1.5278, inlet_flow=0.002004, outlet_flow=0.005479
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5278, sv=1.5000, error=-0.0278, mv=1.1341
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1341, current_opening=1.1341, change=0.020900
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1341, level=1.5256, inlet_flow=0.002041, outlet_flow=0.005475
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5256, sv=1.5000, error=-0.0256, mv=1.1551
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1551, current_opening=1.1551, change=0.021019
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1551, level=1.5234, inlet_flow=0.002079, outlet_flow=0.005471
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5234, sv=1.5000, error=-0.0234, mv=1.1763
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1763, current_opening=1.1763, change=0.021132
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1763, level=1.5213, inlet_flow=0.002117, outlet_flow=0.005467
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5213, sv=1.5000, error=-0.0213, mv=1.1975
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.1975, current_opening=1.1975, change=0.021238
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.1975, level=1.5192, inlet_flow=0.002156, outlet_flow=0.005463
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5192, sv=1.5000, error=-0.0192, mv=1.2188
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2188, current_opening=1.2188, change=0.021337
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2188, level=1.5171, inlet_flow=0.002194, outlet_flow=0.005460
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5171, sv=1.5000, error=-0.0171, mv=1.2403
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2403, current_opening=1.2403, change=0.021431
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2403, level=1.5150, inlet_flow=0.002232, outlet_flow=0.005456
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5150, sv=1.5000, error=-0.0150, mv=1.2618
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2618, current_opening=1.2618, change=0.021518
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2618, level=1.5130, inlet_flow=0.002271, outlet_flow=0.005452
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5130, sv=1.5000, error=-0.0130, mv=1.2834
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.2834, current_opening=1.2834, change=0.021598
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.2834, level=1.5110, inlet_flow=0.002310, outlet_flow=0.005448
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5110, sv=1.5000, error=-0.0110, mv=1.3051
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.3051, current_opening=1.3051, change=0.021673
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.3051, level=1.5091, inlet_flow=0.002349, outlet_flow=0.005445
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5091, sv=1.5000, error=-0.0091, mv=1.3268
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.3268, current_opening=1.3268, change=0.021741
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.3268, level=1.5071, inlet_flow=0.002388, outlet_flow=0.005441
2025-11-27 14:52:05,946 - mock_server - DEBUG - pid.py:212 - PID 'PID' execute: pv=1.5071, sv=1.5000, error=-0.0071, mv=1.3486
2025-11-27 14:52:05,946 - mock_server - DEBUG - valve.py:123 - Valve execute: target=1.3486, current_opening=1.3486, change=0.021804
2025-11-27 14:52:05,946 - mock_server - DEBUG - cylindrical_tank.py:117 - CylindricalTank execute: valve_opening=1.3486, level=1.5052, inlet_flow=0.002427, outlet_flow=0.005438
